  #i   j            dx          dy          dz              Jij        χ⁰↑         χ⁰↓
   1    1      0.000000    -10.840000      0.000000      0.037985  1.163760E-02  5.581200E-03
   1    1    -10.840000      0.000000      0.000000      0.037985  1.163760E-02  5.581200E-03
   1    1     10.840000      0.000000      0.000000      0.037985  1.163760E-02  5.581200E-03
   1    1      0.000000     10.840000      0.000000      0.037985  1.163760E-02  5.581200E-03
   1    1      0.000000      0.000000     10.840000      0.037985  1.163760E-02  5.581200E-03
   1    1     -2.710000     -8.130000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      2.710000     -8.130000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000     -8.130000     -2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000     -2.710000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000     -8.130000     -2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000      2.710000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000     -8.130000      2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000      2.710000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000     -8.130000      2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -2.710000      8.130000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      2.710000      8.130000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -2.710000     -8.130000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      2.710000     -8.130000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000      8.130000     -2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000     -2.710000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000      8.130000     -2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000     -2.710000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000      8.130000      2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000      2.710000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000      8.130000      2.710000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -2.710000      8.130000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      2.710000      8.130000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -8.130000     -2.710000     -8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1      8.130000      2.710000      8.130000     -0.017515 -1.809830E-03  2.329320E-04
   1    1     -0.000000     -5.420000    -10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1     -0.000000    -10.840000     -5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1     -5.420000     -0.000000    -10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1     -5.420000    -10.840000      0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1      5.420000      0.000000    -10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1      5.420000    -10.840000      0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1    -10.840000     -0.000000     -5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1    -10.840000     -5.420000      0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1      0.000000      5.420000    -10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1      0.000000    -10.840000      5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1     10.840000      0.000000     -5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1     10.840000     -5.420000      0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1    -10.840000      5.420000      0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1    -10.840000      0.000000      5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1      0.000000     10.840000     -5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1      0.000000     -5.420000     10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1     10.840000      5.420000     -0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1     10.840000      0.000000      5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1     -5.420000     10.840000      0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1     -5.420000      0.000000     10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1      5.420000     10.840000     -0.000000      0.008605  8.025330E-04  1.447630E-05
   1    1      5.420000      0.000000     10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1      0.000000     10.840000      5.420000      0.008605  8.025330E-04  1.447630E-05
   1    1      0.000000      5.420000     10.840000      0.008605  8.025330E-04  1.447630E-05
   1    1     -5.420000     -5.420000    -10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000     -5.420000    -10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000    -10.840000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     10.840000     -5.420000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000    -10.840000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1    -10.840000      5.420000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     10.840000     -5.420000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000     10.840000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1    -10.840000      5.420000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000     10.840000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000      5.420000     10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000      5.420000     10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000    -10.840000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000      5.420000    -10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000      5.420000    -10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000    -10.840000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1    -10.840000     -5.420000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     10.840000      5.420000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000     10.840000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -5.420000     -5.420000     10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000     -5.420000     10.840000     -0.006859  1.147340E-03 -1.741460E-04
   1    1      5.420000     10.840000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1    -10.840000     -5.420000     -5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     10.840000      5.420000      5.420000     -0.006859  1.147340E-03 -1.741460E-04
   1    1     -2.710000     -2.710000    -13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1      2.710000      2.710000     13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -8.130000     -8.130000     -8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1      2.710000     -2.710000    -13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -2.710000    -13.550000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1      2.710000    -13.550000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1      8.130000     -8.130000     -8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1      2.710000    -13.550000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     13.550000     -2.710000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1    -13.550000      2.710000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -8.130000      8.130000     -8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1     -8.130000     -8.130000      8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1      8.130000      8.130000     -8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1      8.130000     -8.130000      8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1     13.550000     -2.710000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1    -13.550000      2.710000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -2.710000     13.550000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -8.130000      8.130000      8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1     -2.710000     13.550000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1      2.710000     13.550000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -2.710000      2.710000     13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1      8.130000      8.130000      8.130000      0.109641 -3.440250E-03  2.617430E-04
   1    1     -2.710000      2.710000    -13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1      2.710000      2.710000    -13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -2.710000    -13.550000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1    -13.550000     -2.710000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1    -13.550000     -2.710000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     13.550000      2.710000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     13.550000      2.710000      2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1      2.710000     13.550000     -2.710000      0.023675 -7.680650E-04  3.990260E-04
   1    1     -2.710000     -2.710000     13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1      2.710000     -2.710000     13.550000      0.023675 -7.680650E-04  3.990260E-04
   1    1      0.000000    -10.840000    -10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1    -10.840000      0.000000    -10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1     10.840000      0.000000     10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1      0.000000     10.840000     10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1    -10.840000    -10.840000      0.000000     -0.006120 -2.138630E-03  2.407010E-04
   1    1     10.840000      0.000000    -10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1     10.840000    -10.840000      0.000000     -0.006120 -2.138630E-03  2.407010E-04
   1    1      0.000000     10.840000    -10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1      0.000000    -10.840000     10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1    -10.840000     10.840000      0.000000     -0.006120 -2.138630E-03  2.407010E-04
   1    1    -10.840000      0.000000     10.840000     -0.006120 -2.138630E-03  2.407010E-04
   1    1     10.840000     10.840000      0.000000     -0.006120 -2.138630E-03  2.407010E-04
   1    1     -2.710000     -8.130000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000     -8.130000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000    -13.550000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000      2.710000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000      2.710000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000     -2.710000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000      8.130000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000    -13.550000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000     13.550000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000     -8.130000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000      2.710000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000     -2.710000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000     -2.710000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000     13.550000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000      8.130000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000      8.130000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000    -13.550000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000    -13.550000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000     -2.710000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000     -2.710000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000    -13.550000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000     -2.710000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000     -8.130000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000    -13.550000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000    -13.550000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000     -8.130000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000      2.710000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000      8.130000    -13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000     -8.130000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000    -13.550000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000      2.710000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000     -8.130000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000      8.130000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000     -2.710000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000     13.550000     -8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000      8.130000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000     -8.130000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000     -2.710000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1    -13.550000      8.130000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000     13.550000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000     13.550000     -2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000      8.130000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     13.550000      2.710000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000     13.550000      2.710000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -8.130000      2.710000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      8.130000      2.710000     13.550000     -0.000773 -6.206650E-04  4.693930E-04
   1    1     -2.710000     13.550000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      2.710000     13.550000      8.130000     -0.000773 -6.206650E-04  4.693930E-04
   1    1      5.420000    -10.840000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000     -5.420000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000    -10.840000     -5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1      0.000000      0.000000    -16.260000     -0.004777 -2.481300E-03  4.754720E-04
   1    1     -0.000000    -16.260000      0.000000     -0.004777 -2.481300E-03  4.754720E-04
   1    1     10.840000     -5.420000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     10.840000    -10.840000     -5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000      5.420000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -16.260000     -0.000000      0.000000     -0.004777 -2.481300E-03  4.754720E-04
   1    1     -5.420000     10.840000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1      5.420000    -10.840000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     16.260000      0.000000     -0.000000     -0.004777 -2.481300E-03  4.754720E-04
   1    1     10.840000     -5.420000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000     10.840000      5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000      5.420000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1      0.000000     16.260000     -0.000000     -0.004777 -2.481300E-03  4.754720E-04
   1    1      0.000000      0.000000     16.260000     -0.004777 -2.481300E-03  4.754720E-04
   1    1     10.840000     10.840000      5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1     10.840000      5.420000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     -5.420000     10.840000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     -5.420000    -10.840000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000    -10.840000      5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1     10.840000      5.420000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     10.840000    -10.840000      5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1      5.420000     10.840000    -10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     -5.420000    -10.840000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000     10.840000     -5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1    -10.840000     -5.420000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1     10.840000     10.840000     -5.420000      0.013266  5.809580E-04 -2.093330E-04
   1    1      5.420000     10.840000     10.840000      0.013266  5.809580E-04 -2.093330E-04
   1    1      0.000000     -5.420000    -16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -0.000000    -16.260000     -5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -5.420000      0.000000    -16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      5.420000      0.000000    -16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -5.420000    -16.260000      0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      5.420000    -16.260000      0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -0.000000    -16.260000      5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1    -16.260000     -0.000000     -5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1    -16.260000     -5.420000      0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     16.260000      0.000000     -5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     16.260000     -5.420000     -0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1    -16.260000      5.420000      0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1    -16.260000     -0.000000      5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     16.260000      5.420000      0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     16.260000      0.000000      5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      0.000000     16.260000     -5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -5.420000     16.260000     -0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      5.420000     16.260000      0.000000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -5.420000     -0.000000     16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      5.420000     -0.000000     16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      0.000000     16.260000      5.420000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -0.000000      5.420000     16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1      0.000000      5.420000    -16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -0.000000     -5.420000     16.260000     -0.010185  2.408670E-04 -8.757980E-05
   1    1     -8.130000     -8.130000    -13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000    -13.550000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000     -8.130000    -13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000    -13.550000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1    -13.550000     -8.130000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     13.550000     -8.130000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000      8.130000    -13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000      8.130000    -13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000    -13.550000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000    -13.550000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1    -13.550000      8.130000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1    -13.550000     -8.130000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     13.550000      8.130000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     13.550000     -8.130000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000     13.550000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000     13.550000     -8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000     -8.130000     13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000     -8.130000     13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1    -13.550000      8.130000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     13.550000      8.130000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000     13.550000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -8.130000      8.130000     13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000     13.550000      8.130000      0.038212 -1.778310E-03  2.823590E-04
   1    1      8.130000      8.130000     13.550000      0.038212 -1.778310E-03  2.823590E-04
   1    1     -5.420000     -5.420000    -16.260000     -0.004144 -1.070320E-04  1.442910E-05
   1    1     -5.420000    -16.260000     -5.420000     -0.004144 -1.070320E-04  1.442910E-05
   1    1      5.420000     -5.420000    -16.260000     -0.004144 -1.070320E-04  1.442910E-05
   1    1      5.420000    -16.260000     -5.420000     -0.004144 -1.070320E-04  1.442910E-05
   1    1    -16.260000     -5.420000     -5.420000     -0.004144 -1.070320E-04  1.442910E-05
   1    1     -5.420000      5.420000    -16.260000     -0.004144 -1.070320E-04  1.442910E-05
   1    1      5.420000      5.420000    -16.260000     -0.004144 -1.070320E-04  1.442910E-05
   1    1     -5.420000    -16.260000      5.420000     -0.004144 -1.070320E-04  1.442910E-05
   1    1      5.420000    -16.260000      5.420000     -0.004144 -1.070320E-04  1.442910E-05
   1    1     16.260000     -5.420000     -5.420000     -0.004144 -1.070320E-04  1.442910E-05
   1    1    -16.260000      5.420000     -5.420000     -0.004144 -1.070320E-04  1.442910E-05
