i   j        dx     dy     dz         Jij            χ⁰↑            χ⁰↓            Xzz
1   1     1.000  1.000  0.000   -0.011388  -8.249160E-04  -6.834510E-04  -4.184876E-04
1   2    -2.500 -1.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03  -9.912051E-05
1   2    -2.500 -1.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03   3.045610E-05
1   2    -2.500 -0.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03   3.045645E-05
1   2    -2.500 -0.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03  -2.515233E-04
1   2    -1.500 -2.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03  -9.912051E-05
1   2    -1.500 -2.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03   3.045610E-05
1   2    -1.500  0.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03  -1.152977E-05
1   2    -1.500  0.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03   1.106665E-04
1   2    -0.500 -2.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03   3.045645E-05
1   2    -0.500 -2.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03  -2.515233E-04
1   2    -0.500  0.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03   1.106703E-04
1   2    -0.500  0.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03  -5.974033E-05
1   2     0.500 -1.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03  -1.152977E-05
1   2     0.500 -1.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03   1.106665E-04
1   2     0.500 -0.500 -1.500   -0.014831  -2.482960E-03  -2.483320E-03   1.106703E-04
1   2     0.500 -0.500 -0.500   -0.014831  -2.482960E-03  -2.483320E-03  -5.974033E-05
1   2    -1.500 -1.500 -2.500   -0.014831  -2.482960E-03  -2.483320E-03  -9.912167E-05
1   2    -1.500 -1.500  0.500   -0.014831  -2.482960E-03  -2.483320E-03  -1.152937E-05
1   2    -1.500 -0.500 -2.500   -0.014831  -2.482960E-03  -2.483320E-03   3.045715E-05
1   2    -1.500 -0.500  0.500   -0.014831  -2.482960E-03  -2.483320E-03   1.106640E-04
1   2    -0.500 -1.500 -2.500   -0.014831  -2.482960E-03  -2.483320E-03   3.045715E-05
1   2    -0.500 -1.500  0.500   -0.014831  -2.482960E-03  -2.483320E-03   1.106640E-04
1   2    -0.500 -0.500 -2.500   -0.014831  -2.482960E-03  -2.483320E-03  -2.515320E-04
1   2    -0.500 -0.500  0.500   -0.014831  -2.482960E-03  -2.483320E-03  -5.974033E-05
1   1    -1.000 -1.000 -1.000    0.023302   3.178800E-03  -8.174020E-04   6.052924E-04
1   1    -1.000 -1.000  1.000    0.023302   3.178800E-03  -8.174020E-04   6.029951E-04
1   1    -1.000  1.000 -1.000    0.023302   3.178800E-03  -8.174020E-04   6.030884E-04
1   1    -1.000  1.000  1.000    0.023302   3.178800E-03  -8.174020E-04   5.996588E-04
1   1     1.000 -1.000 -1.000    0.023302   3.178800E-03  -8.174020E-04   6.030884E-04
1   1     1.000 -1.000  1.000    0.023302   3.178800E-03  -8.174020E-04   5.996588E-04
1   1     1.000  1.000 -1.000    0.023302   3.178800E-03  -8.174020E-04   5.997510E-04
1   1     1.000  1.000  1.000    0.023302   3.178800E-03  -8.174020E-04   5.962881E-04
1   1    -2.000  0.000  0.000    0.005528   4.117960E-03   1.233920E-03   1.460048E-03
1   1     0.000 -2.000  0.000    0.005528   4.117960E-03   1.233920E-03   1.460048E-03
1   1     0.000  0.000 -2.000    0.005528   4.117960E-03   1.233920E-03   1.460161E-03
1   1     0.000  0.000  2.000    0.005528   4.117960E-03   1.233920E-03   1.453885E-03
1   1     0.000  2.000  0.000    0.005528   4.117960E-03   1.233920E-03   1.453997E-03
1   1     2.000  0.000  0.000    0.005528   4.117960E-03   1.233920E-03   1.453997E-03
1   2    -2.500 -2.500 -1.500    0.000948  -1.060510E-04  -1.059830E-04  -5.709466E-05
1   2    -2.500 -2.500 -0.500    0.000948  -1.060510E-04  -1.059830E-04  -5.766509E-05
1   2    -2.500 -1.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -5.709466E-05
1   2    -2.500 -1.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.276141E-05
1   2    -2.500 -0.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -5.766509E-05
1   2    -2.500 -0.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.697613E-04
1   2    -2.500  0.500 -1.500    0.000948  -1.060510E-04  -1.059830E-04  -1.276156E-05
1   2    -2.500  0.500 -0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.697652E-04
1   2    -1.500 -2.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -5.709466E-05
1   2    -1.500 -2.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.276141E-05
1   2    -1.500  0.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -1.276185E-05
1   2    -1.500  0.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.453839E-04
1   2    -0.500 -2.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -5.766509E-05
1   2    -0.500 -2.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.697613E-04
1   2    -0.500  0.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -1.697709E-04
1   2    -0.500  0.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.391713E-03
1   2     0.500 -2.500 -1.500    0.000948  -1.060510E-04  -1.059830E-04  -1.276156E-05
1   2     0.500 -2.500 -0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.697652E-04
1   2     0.500 -1.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -1.276185E-05
1   2     0.500 -1.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.453839E-04
1   2     0.500 -0.500 -2.500    0.000948  -1.060510E-04  -1.059830E-04  -1.697709E-04
1   2     0.500 -0.500  0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.391713E-03
1   2     0.500  0.500 -1.500    0.000948  -1.060510E-04  -1.059830E-04  -1.453922E-04
1   2     0.500  0.500 -0.500    0.000948  -1.060510E-04  -1.059830E-04  -1.391713E-03
1   1    -2.000 -1.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.501976E-04
1   1    -2.000  0.000 -1.000   -0.000670  -1.335770E-03   2.014260E-03   2.501748E-04
1   1    -2.000  0.000  1.000   -0.000670  -1.335770E-03   2.014260E-03   2.431734E-04
1   1    -2.000  1.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.431515E-04
1   1    -1.000 -2.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.501976E-04
1   1    -1.000  0.000 -2.000   -0.000670  -1.335770E-03   2.014260E-03   2.501634E-04
1   1    -1.000  0.000  2.000   -0.000670  -1.335770E-03   2.014260E-03   2.435418E-04
1   1    -1.000  2.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.435089E-04
1   1     0.000 -2.000 -1.000   -0.000670  -1.335770E-03   2.014260E-03   2.501748E-04
1   1     0.000 -2.000  1.000   -0.000670  -1.335770E-03   2.014260E-03   2.431734E-04
1   1     0.000 -1.000 -2.000   -0.000670  -1.335770E-03   2.014260E-03   2.501634E-04
1   1     0.000 -1.000  2.000   -0.000670  -1.335770E-03   2.014260E-03   2.435418E-04
1   1     0.000  1.000 -2.000   -0.000670  -1.335770E-03   2.014260E-03   2.431188E-04
1   1     0.000  1.000  2.000   -0.000670  -1.335770E-03   2.014260E-03   2.414434E-04
1   1     0.000  2.000 -1.000   -0.000670  -1.335770E-03   2.014260E-03   2.434870E-04
1   1     0.000  2.000  1.000   -0.000670  -1.335770E-03   2.014260E-03   2.414326E-04
1   1     1.000 -2.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.431515E-04
1   1     1.000  0.000 -2.000   -0.000670  -1.335770E-03   2.014260E-03   2.431188E-04
1   1     1.000  0.000  2.000   -0.000670  -1.335770E-03   2.014260E-03   2.414434E-04
1   1     1.000  2.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.414110E-04
1   1     2.000 -1.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.435089E-04
1   1     2.000  0.000 -1.000   -0.000670  -1.335770E-03   2.014260E-03   2.434870E-04
1   1     2.000  0.000  1.000   -0.000670  -1.335770E-03   2.014260E-03   2.414326E-04
1   1     2.000  1.000  0.000   -0.000670  -1.335770E-03   2.014260E-03   2.414110E-04
1   1    -2.000 -1.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.961137E-04
1   1    -2.000 -1.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.701210E-04
1   1    -2.000  1.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.701304E-04
1   1    -2.000  1.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.608927E-04
1   1    -1.000 -2.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.961137E-04
1   1    -1.000 -2.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.701210E-04
1   1    -1.000 -1.000 -2.000    0.007165   8.537470E-04   1.807680E-03   7.961187E-04
1   1    -1.000 -1.000  2.000    0.007165   8.537470E-04   1.807680E-03   7.610870E-04
1   1    -1.000  1.000 -2.000    0.007165   8.537470E-04   1.807680E-03   7.701350E-04
1   1    -1.000  1.000  2.000    0.007165   8.537470E-04   1.807680E-03   7.583985E-04
1   1    -1.000  2.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.611008E-04
1   1    -1.000  2.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.584031E-04
1   1     1.000 -2.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.701304E-04
1   1     1.000 -2.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.608927E-04
1   1     1.000 -1.000 -2.000    0.007165   8.537470E-04   1.807680E-03   7.701350E-04
1   1     1.000 -1.000  2.000    0.007165   8.537470E-04   1.807680E-03   7.583985E-04
1   1     1.000  1.000 -2.000    0.007165   8.537470E-04   1.807680E-03   7.609064E-04
1   1     1.000  1.000  2.000    0.007165   8.537470E-04   1.807680E-03   7.495618E-04
1   1     1.000  2.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.584122E-04
1   1     1.000  2.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.495662E-04
1   1     2.000 -1.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.611008E-04
1   1     2.000 -1.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.584031E-04
1   1     2.000  1.000 -1.000    0.007165   8.537470E-04   1.807680E-03   7.584122E-04
1   1     2.000  1.000  1.000    0.007165   8.537470E-04   1.807680E-03   7.495662E-04
1   2    -2.500 -2.500 -2.500   -0.006276   3.596090E-04   3.597020E-04   1.908712E-04
1   2    -2.500 -2.500  0.500   -0.006276   3.596090E-04   3.597020E-04   1.160234E-04
1   2    -2.500  0.500 -2.500   -0.006276   3.596090E-04   3.597020E-04   1.160260E-04
1   2    -2.500  0.500  0.500   -0.006276   3.596090E-04   3.597020E-04  -4.601743E-06
1   2    -1.500 -1.500  1.500   -0.000504   1.500750E-05   1.509920E-05  -1.149364E-05
1   2    -1.500 -0.500  1.500   -0.000504   1.500750E-05   1.509920E-05   1.104486E-04
1   2    -1.500  1.500 -1.500   -0.000504   1.500750E-05   1.509920E-05  -1.149416E-05
1   2    -1.500  1.500 -0.500   -0.000504   1.500750E-05   1.509920E-05   1.104523E-04
1   2    -0.500 -1.500  1.500   -0.000504   1.500750E-05   1.509920E-05   1.104486E-04
1   2    -0.500 -0.500  1.500   -0.000504   1.500750E-05   1.509920E-05  -5.966865E-05
1   2    -0.500  1.500 -1.500   -0.000504   1.500750E-05   1.509920E-05   1.104560E-04
1   2    -0.500  1.500 -0.500   -0.000504   1.500750E-05   1.509920E-05  -5.967206E-05
1   2     0.500 -2.500 -2.500   -0.006276   3.596090E-04   3.597020E-04   1.160260E-04
1   2     0.500 -2.500  0.500   -0.006276   3.596090E-04   3.597020E-04  -4.601743E-06
1   2     0.500  0.500 -2.500   -0.006276   3.596090E-04   3.597020E-04  -4.602002E-06
1   2     0.500  0.500  0.500   -0.006276   3.596090E-04   3.597020E-04   3.907059E-03
1   2     1.500 -1.500 -1.500   -0.000504   1.500750E-05   1.509920E-05  -1.149416E-05
1   2     1.500 -1.500 -0.500   -0.000504   1.500750E-05   1.509920E-05   1.104523E-04
1   2     1.500 -0.500 -1.500   -0.000504   1.500750E-05   1.509920E-05   1.104560E-04
1   2     1.500 -0.500 -0.500   -0.000504   1.500750E-05   1.509920E-05  -5.967206E-05
1   2    -3.500 -1.500 -1.500   -0.000504   1.500750E-05   1.509920E-05   8.005866E-06
1   2    -3.500 -1.500 -0.500   -0.000504   1.500750E-05   1.509920E-05   8.131973E-06
1   2    -3.500 -0.500 -1.500   -0.000504   1.500750E-05   1.509920E-05   8.131973E-06
1   2    -3.500 -0.500 -0.500   -0.000504   1.500750E-05   1.509920E-05   4.224845E-06
1   2    -1.500 -3.500 -1.500   -0.000504   1.500750E-05   1.509920E-05   8.005866E-06
1   2    -1.500 -3.500 -0.500   -0.000504   1.500750E-05   1.509920E-05   8.131973E-06
1   2    -1.500 -1.500 -3.500   -0.000504   1.500750E-05   1.509920E-05   8.005866E-06
1   2    -1.500 -0.500 -3.500   -0.000504   1.500750E-05   1.509920E-05   8.131973E-06
1   2    -0.500 -3.500 -1.500   -0.000504   1.500750E-05   1.509920E-05   8.131973E-06
1   2    -0.500 -3.500 -0.500   -0.000504   1.500750E-05   1.509920E-05   4.224845E-06
1   2    -0.500 -1.500 -3.500   -0.000504   1.500750E-05   1.509920E-05   8.131973E-06
1   2    -0.500 -0.500 -3.500   -0.000504   1.500750E-05   1.509920E-05   4.225041E-06
1   1    -2.000 -2.000  0.000   -0.001807   2.225690E-04  -4.016720E-05   4.811900E-05
1   1    -2.000  0.000 -2.000   -0.001807   2.225690E-04  -4.016720E-05   4.812403E-05
1   1    -2.000  0.000  2.000   -0.001807   2.225690E-04  -4.016720E-05   4.643566E-05
1   1    -2.000  2.000  0.000   -0.001807   2.225690E-04  -4.016720E-05   4.644034E-05
1   1     0.000 -2.000 -2.000   -0.001807   2.225690E-04  -4.016720E-05   4.812403E-05
1   1     0.000 -2.000  2.000   -0.001807   2.225690E-04  -4.016720E-05   4.643566E-05
1   1     0.000  2.000 -2.000   -0.001807   2.225690E-04  -4.016720E-05   4.644502E-05
1   1     0.000  2.000  2.000   -0.001807   2.225690E-04  -4.016720E-05   4.626754E-05
1   1     2.000 -2.000  0.000   -0.001807   2.225690E-04  -4.016720E-05   4.644034E-05
1   1     2.000  0.000 -2.000   -0.001807   2.225690E-04  -4.016720E-05   4.644502E-05
1   1     2.000  0.000  2.000   -0.001807   2.225690E-04  -4.016720E-05   4.626754E-05
1   1     2.000  2.000  0.000   -0.001807   2.225690E-04  -4.016720E-05   4.627218E-05
1   2    -2.500 -1.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.260903E-05
1   2    -2.500 -0.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.677760E-04
1   2    -2.500  1.500 -1.500   -0.000452   2.877210E-05   2.880470E-05  -1.260933E-05
1   2    -2.500  1.500 -0.500   -0.000452   2.877210E-05   2.880470E-05  -1.677779E-04
1   2    -1.500 -2.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.260903E-05
1   2    -1.500  0.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.447840E-04
1   2    -1.500  1.500 -2.500   -0.000452   2.877210E-05   2.880470E-05  -1.260948E-05
1   2    -1.500  1.500  0.500   -0.000452   2.877210E-05   2.880470E-05  -1.447889E-04
1   2    -0.500 -2.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.677760E-04
1   2    -0.500  0.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.388908E-03
1   2    -0.500  1.500 -2.500   -0.000452   2.877210E-05   2.880470E-05  -1.677837E-04
1   2    -0.500  1.500  0.500   -0.000452   2.877210E-05   2.880470E-05  -1.388955E-03
1   2     0.500 -1.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.447840E-04
1   2     0.500 -0.500  1.500   -0.000452   2.877210E-05   2.880470E-05  -1.388908E-03
1   2     0.500  1.500 -1.500   -0.000452   2.877210E-05   2.880470E-05  -1.447937E-04
1   2     0.500  1.500 -0.500   -0.000452   2.877210E-05   2.880470E-05  -1.388987E-03
1   2     1.500 -2.500 -1.500   -0.000452   2.877210E-05   2.880470E-05  -1.260933E-05
1   2     1.500 -2.500 -0.500   -0.000452   2.877210E-05   2.880470E-05  -1.677779E-04
1   2     1.500 -1.500 -2.500   -0.000452   2.877210E-05   2.880470E-05  -1.260948E-05
1   2     1.500 -1.500  0.500   -0.000452   2.877210E-05   2.880470E-05  -1.447889E-04
1   2     1.500 -0.500 -2.500   -0.000452   2.877210E-05   2.880470E-05  -1.677837E-04
1   2     1.500 -0.500  0.500   -0.000452   2.877210E-05   2.880470E-05  -1.388955E-03
1   2     1.500  0.500 -1.500   -0.000452   2.877210E-05   2.880470E-05  -1.447937E-04
1   2     1.500  0.500 -0.500   -0.000452   2.877210E-05   2.880470E-05  -1.388987E-03
1   2    -3.500 -2.500 -1.500   -0.000452   2.877210E-05   2.880470E-05   1.514475E-05
1   2    -3.500 -2.500 -0.500   -0.000452   2.877210E-05   2.880470E-05   1.536425E-05
1   2    -3.500 -1.500 -2.500   -0.000452   2.877210E-05   2.880470E-05   1.514475E-05
1   2    -3.500 -1.500  0.500   -0.000452   2.877210E-05   2.880470E-05   1.552386E-05
1   2    -3.500 -0.500 -2.500   -0.000452   2.877210E-05   2.880470E-05   1.536425E-05
1   2    -3.500 -0.500  0.500   -0.000452   2.877210E-05   2.880470E-05   3.263901E-05
1   2    -3.500  0.500 -1.500   -0.000452   2.877210E-05   2.880470E-05   1.552386E-05
1   2    -3.500  0.500 -0.500   -0.000452   2.877210E-05   2.880470E-05   3.263901E-05
1   2    -2.500 -3.500 -1.500   -0.000452   2.877210E-05   2.880470E-05   1.514475E-05
1   2    -2.500 -3.500 -0.500   -0.000452   2.877210E-05   2.880470E-05   1.536425E-05
1   2    -2.500 -1.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   1.514475E-05
1   2    -2.500 -0.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   1.536425E-05
1   2    -1.500 -3.500 -2.500   -0.000452   2.877210E-05   2.880470E-05   1.514475E-05
1   2    -1.500 -3.500  0.500   -0.000452   2.877210E-05   2.880470E-05   1.552386E-05
1   2    -1.500 -2.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   1.514475E-05
1   2    -1.500  0.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   1.552386E-05
1   2    -0.500 -3.500 -2.500   -0.000452   2.877210E-05   2.880470E-05   1.536425E-05
1   2    -0.500 -3.500  0.500   -0.000452   2.877210E-05   2.880470E-05   3.263901E-05
1   2    -0.500 -2.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   1.536425E-05
1   2    -0.500  0.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   3.264049E-05
1   2     0.500 -3.500 -1.500   -0.000452   2.877210E-05   2.880470E-05   1.552386E-05
1   2     0.500 -3.500 -0.500   -0.000452   2.877210E-05   2.880470E-05   3.263901E-05
1   2     0.500 -1.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   1.552386E-05
1   2     0.500 -0.500 -3.500   -0.000452   2.877210E-05   2.880470E-05   3.264049E-05
1   1    -3.000  0.000  0.000   -0.001726  -6.265700E-04   3.139000E-04  -7.747148E-05
1   1    -2.000 -2.000 -1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.681156E-05
1   1    -2.000 -2.000  1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.809100E-05
1   1    -2.000 -1.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.681117E-05
1   1    -2.000 -1.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.599341E-05
1   1    -2.000  1.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.809059E-05
1   1    -2.000  1.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.494240E-05
1   1    -2.000  2.000 -1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.599303E-05
1   1    -2.000  2.000  1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.494204E-05
1   1    -1.000 -2.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.681117E-05
1   1    -1.000 -2.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.599341E-05
1   1    -1.000  2.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.599266E-05
1   1    -1.000  2.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.507915E-05
1   1     0.000 -3.000  0.000   -0.001726  -6.265700E-04   3.139000E-04  -7.747148E-05
1   1     0.000  0.000 -3.000   -0.001726  -6.265700E-04   3.139000E-04  -7.749161E-05
1   1     0.000  0.000  3.000   -0.001726  -6.265700E-04   3.139000E-04  -7.429329E-05
1   1     0.000  3.000  0.000   -0.001726  -6.265700E-04   3.139000E-04  -7.431158E-05
1   1     1.000 -2.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.809059E-05
1   1     1.000 -2.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.494240E-05
1   1     1.000  2.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.494168E-05
1   1     1.000  2.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.459959E-05
1   1     2.000 -2.000 -1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.599303E-05
1   1     2.000 -2.000  1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.494204E-05
1   1     2.000 -1.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.599266E-05
1   1     2.000 -1.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.507915E-05
1   1     2.000  1.000 -2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.494168E-05
1   1     2.000  1.000  2.000   -0.001347   8.166290E-06  -1.620620E-04  -4.459959E-05
1   1     2.000  2.000 -1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.507879E-05
1   1     2.000  2.000  1.000   -0.001347   8.166290E-06  -1.620620E-04  -4.459923E-05
1   1     3.000  0.000  0.000   -0.001726  -6.265700E-04   3.139000E-04  -7.431158E-05
1   1    -3.000 -1.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.532456E-05
1   1    -3.000  0.000 -1.000   -0.000645  -3.115050E-05   1.476000E-04   3.532456E-05
1   1    -3.000  0.000  1.000   -0.000645  -3.115050E-05   1.476000E-04   3.548588E-05
1   1    -3.000  1.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.548588E-05
1   1    -1.000 -3.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.532456E-05
1   1    -1.000  0.000 -3.000   -0.000645  -3.115050E-05   1.476000E-04   3.532320E-05
1   1    -1.000  0.000  3.000   -0.000645  -3.115050E-05   1.476000E-04   3.418845E-05
1   1    -1.000  3.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.418716E-05
1   1     0.000 -3.000 -1.000   -0.000645  -3.115050E-05   1.476000E-04   3.532456E-05
1   1     0.000 -3.000  1.000   -0.000645  -3.115050E-05   1.476000E-04   3.548588E-05
1   1     0.000 -1.000 -3.000   -0.000645  -3.115050E-05   1.476000E-04   3.532320E-05
1   1     0.000 -1.000  3.000   -0.000645  -3.115050E-05   1.476000E-04   3.418845E-05
1   1     0.000  1.000 -3.000   -0.000645  -3.115050E-05   1.476000E-04   3.548451E-05
1   1     0.000  1.000  3.000   -0.000645  -3.115050E-05   1.476000E-04   3.418546E-05
1   1     0.000  3.000 -1.000   -0.000645  -3.115050E-05   1.476000E-04   3.418716E-05
1   1     0.000  3.000  1.000   -0.000645  -3.115050E-05   1.476000E-04   3.418418E-05
1   1     1.000 -3.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.548588E-05
1   1     1.000  0.000 -3.000   -0.000645  -3.115050E-05   1.476000E-04   3.548451E-05
1   1     1.000  0.000  3.000   -0.000645  -3.115050E-05   1.476000E-04   3.418546E-05
1   1     1.000  3.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.418418E-05
1   1     3.000 -1.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.418716E-05
1   1     3.000  0.000 -1.000   -0.000645  -3.115050E-05   1.476000E-04   3.418716E-05
1   1     3.000  0.000  1.000   -0.000645  -3.115050E-05   1.476000E-04   3.418418E-05
1   1     3.000  1.000  0.000   -0.000645  -3.115050E-05   1.476000E-04   3.418418E-05
1   2    -3.500 -2.500 -2.500   -0.002601  -1.828350E-04  -1.828860E-04  -9.568643E-05
1   2    -3.500 -2.500  0.500   -0.002601  -1.828350E-04  -1.828860E-04  -9.775880E-05
1   2    -3.500  0.500 -2.500   -0.002601  -1.828350E-04  -1.828860E-04  -9.775880E-05
1   2    -3.500  0.500  0.500   -0.002601  -1.828350E-04  -1.828860E-04   6.226414E-06
